mots,occurrences
europe,8
sent,5
strasbourg,4
compatriotes,3
français,3
part,3
france,3
droit,3
pays,3
seule,3
chant,2
vient,2
bien,2
mieux,2
européen,2
année,2
acte,2
peuple,2
maintenant,2
chance,2
fond,2
nouvelle,2
reste,2
souhaite,2
exemple,2
dispositions,2
temps,2
engage,2
générale,2
unis,2
risque,2
politique,2
attends,2
semble,2
riches,2
espoir,2
rouget,1
isle,1
chanté,1
marseillaise,1
patrie,1
république,1
capitale,1
davantage,1
construire,1
fêter,1
millénaire,1
raisons,1
font,1
heureux,1
présenter,1
soir,1
ville,1
voeux,1
nulle,1
allons,1
célébrer,1
bicentenaire,1
premier,1
proclamer,1
droits,1
homme,1
idées,1
principes,1
inspiré,1
combats,1
liberté,1
démocratie,1
message,1
lancé,1
siècles,1
fiers,1
devoir,1
rester,1
fidèles,1
exclus,1
laissés,1
compte,1
croit,1
généralement,1
chômage,1
maladie,1
ignorance,1
pauvreté,1
peau,1
réjoui,1
demande,1
gouvernement,1
parlement,1
voté,1
mois,1
revenu,1
minimum,1
insertion,1
ressources,1
voulu,1
crédits,1
soient,1
fortement,1
augmentés,1
continueront,1
enfants,1
instruire,1
école,1
acquérir,1
métier,1
réussir,1
professionnelle,1
approuvé,1
coeur,1
choisie,1
pacification,1
calédonie,1
faire,1
révisées,1
tarder,1
législatives,1
applicables,1
paraissent,1
équitables,1
justifiées,1
actes,1
criminels,1
marqué,1
derniers,1
certain,1
réveil,1
également,1
discussion,1
nouveau,1
code,1
sénat,1
robert,1
badinter,1
début,1
humaniser,1
façon,1
appel,1
vivent,1
difficulté,1
quotidienne,1
salaire,1
logement,1
loyer,1
cher,1
moyens,1
défaillants,1
souffrent,1
dignité,1
valent,1
croissance,1
richesse,1
nationale,1
gestion,1
sérieuse,1
permet,1
entrevoir,1
créer,1
emplois,1
occasion,1
réduire,1
inégalités,1
excessives,1
partageant,1
justement,1
fruits,1
effort,1
commun,1
croyez,1
autour,1
idéaux,1
fondé,1
portera,1
grandes,1
chances,1
place,1
demain,1
propose,1
enjeu,1
fixée,1
répète,1
seulement,1
millions,1
européens,1
vivre,1
ensemble,1
barrières,1
abattues,1
libres,1
échanger,1
services,1
circuler,1
installer,1
travailler,1
voudront,1
dira,1
doute,1
pris,1
assume,1
assuré,1
créateur,1
craindre,1
histoire,1
convient,1
énergies,1
talents,1
vrai,1
isoler,1
replier,1
technologique,1
monétaire,1
aura,1
dimension,1
suffisante,1
rivaliser,1
japon,1
etats,1
amérique,1
capable,1
tenir,1
tête,1
dominent,1
monde,1
engagent,1
peuples,1
terre,1
organisent,1
prennent,1
charge,1
environnement,1
menacé,1
pires,1
désastres,1
corrompt,1
épuise,1
aveuglement,1
profit,1
immédiat,1
comprenne,1
sociale,1
espace,1
culturel,1
appartient,1
donner,1
corriger,1
accroissent,1
pauvres,1
perspective,1
bonne,1
dépit,1
drames,1
paix,1
désarmement,1
gagner,1
terrain,1
guerre,1
grandit,1
puisse,1
justifier,1
