mots,occurrences
action,7
année,6
français,6
nation,6
solidarité,5
faire,5
monde,4
france,4
réforme,4
compatriotes,3
amis,3
emploi,3
esprit,3
justice,3
intérêt,3
respect,3
réformes,3
grand,3
occasion,2
guère,2
rassemblement,2
économie,2
nationale,2
étape,2
gouvernement,2
volonté,2
autorité,2
bien,2
confiance,2
premier,2
rang,2
paix,2
violence,2
besoin,2
effort,2
engagé,2
dynamisme,2
europe,2
personnelle,2
sens,2
collectif,2
différence,2
font,2
réussir,2
avenir,2
possible,2
bonne,2
retraite,2
nécessaire,2
preuve,2
prise,2
part,2
impératif,2
garant,2
résolue,2
unie,2
équilibre,2
équitable,2
réjouis,1
nouvel,1
heureux,1
famille,1
accueillir,1
salue,1
amicalement,1
apprécient,1
fêtes,1
soucis,1
détresse,1
sensibles,1
isolement,1
peine,1
épreuves,1
sympathie,1
certains,1
exprimer,1
insatisfaction,1
également,1
restera,1
sursaut,1
républicain,1
changement,1
sécurité,1
défense,1
première,1
franchie,1
jean,1
pierre,1
raffarin,1
mission,1
bouger,1
choses,1
etat,1
préalable,1
pouvons,1
maintenant,1
étapes,1
suivantes,1
lucidité,1
vivons,1
incertain,1
dangereux,1
menaces,1
guerre,1
ajoutent,1
risques,1
terroristes,1
dévoyée,1
progrès,1
scientifique,1
porter,1
atteinte,1
dignité,1
humaine,1
défendre,1
éthique,1
tentations,1
communautarisme,1
réelles,1
recule,1
disparu,1
équilibres,1
écologiques,1
menacés,1
malmenée,1
fortifiée,1
situation,1
difficultés,1
matérielles,1
exclusion,1
restent,1
libérer,1
énergies,1
service,1
croissance,1
poursuivi,1
ténacité,1
forte,1
capacité,1
vitalité,1
démographique,1
travail,1
créativité,1
savoir,1
entreprises,1
présentes,1
entier,1
train,1
renouer,1
valeurs,1
essentielles,1
solidarités,1
responsabilité,1
civisme,1
vulnérables,1
contraire,1
mépris,1
indifférence,1
inconscience,1
victimes,1
mobilisation,1
routière,1
exemple,1
préparer,1
agir,1
changer,1
remettre,1
savons,1
indispensables,1
européens,1
faites,1
longtemps,1
retardées,1
changé,1
naguère,1
composée,1
blocs,1
antogonistes,1
inconciliables,1
prêts,1
déchirer,1
sujet,1
aujourd,1
nombre,1
autour,1
grandes,1
clivages,1
dépassés,1
devenu,1
conduire,1
pays,1
retraites,1
concerne,1
seule,1
permettra,1
garantir,1
chance,1
péril,1
engagée,1
renouveau,1
école,1
système,1
santé,1
modernisation,1
état,1
publics,1
dépériraient,1
protection,1
environnement,1
attractivité,1
excès,1
réglementations,1
impôts,1
perdre,1
investissements,1
emplois,1
veillerai,1
soient,1
menées,1
ministre,1
transparence,1
dialogue,1
fonction,1
française,1
pleinement,1
clairement,1
informé,1
pourra,1
assumer,1
avancera,1
avançons,1
ensemble,1
impossible,1
équitablement,1
partagé,1
équité,1
réussirons,1
pacte,1
exigence,1
liberté,1
recherche,1
permanente,1
juste,1
ambitieuse,1
place,1
réserver,1
citoyen,1
attentes,1
attend,1
enfants,1
dynamique,1
mieux,1
écoutée,1
élargie,1
parlera,1
davantage,1
force,1
cours,1
derniers,1
mois,1
entendre,1
message,1
poursuivra,1
nations,1
unies,1
prévaloir,1
principes,1
fondent,1
engagement,1
métropole,1
étranger,1
aborder,1
unis,1
déterminés,1
coeur,1
souhaite,1
république,1
