mots,occurrences
crise,9
fort,6
france,6
pense,5
réforme,5
compatriotes,4
français,4
monde,4
faire,4
effort,4
temps,4
année,3
penser,3
emploi,3
épreuve,3
europe,3
agir,3
désormais,3
difficultés,3
condition,3
travail,3
pris,3
fond,3
injustice,2
affronter,2
cher,2
paix,2
fils,2
financière,2
mondiale,2
mesure,2
besoin,2
pays,2
prises,2
grandes,2
engage,2
place,2
bien,2
changer,2
protéger,2
énergie,2
faite,2
décidé,2
plan,2
sauver,2
industrie,2
davantage,2
solidarité,2
sortir,2
réformes,2
avenir,2
ensemble,2
vocation,2
défi,2
achève,1
rude,1
raison,1
durement,1
éprouvés,1
perdu,1
doivent,1
absence,1
moment,1
risquent,1
sécurité,1
familles,1
vivent,1
douloureusement,1
séparation,1
pleurent,1
mari,1
fiancé,1
père,1
difficile,1
économique,1
peines,1
souffrances,1
subit,1
responsabilité,1
assumerai,1
soient,1
etat,1
sorte,1
apparues,1
vérité,1
devoir,1
situation,1
décide,1
préoccuper,1
initiatives,1
présidence,1
française,1
coordonner,1
action,1
européens,1
réunir,1
état,1
puissances,1
mondiales,1
washington,1
permis,1
pente,1
fatale,1
immobilisme,1
faute,1
promis,1
causes,1
effets,1
exigé,1
changements,1
capitalisme,1
promouvoir,1
entrepreneur,1
spéculateur,1
excès,1
inacceptables,1
scandalisés,1
juste,1
titre,1
redonner,1
humaine,1
économie,1
obtiendrons,1
prochain,1
sommet,1
londres,1
avril,1
période,1
connu,1
longtemps,1
essayé,1
conviction,1
subir,1
réponse,1
commune,1
résolution,1
géorgienne,1
union,1
méditerranée,1
accord,1
climat,1
possible,1
premier,1
reste,1
persuadé,1
forte,1
indépendante,1
attendent,1
conscient,1
jamais,1
face,1
souci,1
obsession,1
obtenir,1
résultats,1
préservé,1
sauvetage,1
banques,1
emplois,1
relance,1
massif,1
investissement,1
euros,1
contribuera,1
considérable,1
mesures,1
arrêtées,1
automobile,1
contrepartie,1
engagement,1
constructeurs,1
délocaliser,1
production,1
fonds,1
souverain,1
dotés,1
tissu,1
industriel,1
pragmatiques,1
attentifs,1
réactifs,1
ferons,1
gardant,1
sang,1
froid,1
moyens,1
laisserai,1
fragiles,1
débattre,1
seuls,1
pires,1
jouer,1
voulu,1
créé,1
appliquera,1
reprendra,1
valorisé,1
récompensé,1
efforts,1
naître,1
nouveau,1
devons,1
préparer,1
investissant,1
poursuivant,1
question,1
arrêter,1
vitales,1
hôpital,1
personnels,1
admirables,1
dévouement,1
formation,1
professionnelle,1
indispensable,1
organisation,1
territoriale,1
conservatismes,1
inextricables,1
recherche,1
conditionne,1
compétitivité,1
lycée,1
nécessaire,1
éviter,1
échec,1
enfants,1
enseignement,1
supérieur,1
filles,1
chances,1
demandé,1
concertation,1
prendre,1
réfléchir,1
perdre,1
gagner,1
procédure,1
pénale,1
importante,1
mieux,1
libertés,1
individuelles,1
nécessité,1
jour,1
façon,1
criante,1
mènerai,1
françois,1
fillon,1
gouvernement,1
esprit,1
système,1
permettra,1
construit,1
deviendrons,1
compétitifs,1
préserverons,1
valeurs,1
font,1
spécificité,1
mérite,1
laïcité,1
continuera,1
afrique,1
asie,1
orient,1
rendrai,1
lundi,1
chemins,1
homme,1
oblige,1
profondément,1
relever,1
pouvez,1
compter,1
peuple,1
rassemblé,1
intelligence,1
courage,1
ayons,1
confiance,1
allons,1
renforcés,1
coeur,1
présente,1
meilleurs,1
voeux,1
république,1
