mots,occurrences
france,10
emploi,8
confiance,7
pays,7
année,7
part,6
initiative,5
heure,5
adapter,5
social,5
sociale,4
crise,4
bien,4
français,4
dépend,4
mettre,4
forte,4
ensemble,3
nouvelle,3
rendre,3
travail,3
lutte,3
longue,3
certains,3
possible,3
faire,3
paix,3
monde,3
devons,3
vrai,3
davantage,3
souhaite,3
leçon,3
jour,3
initiatives,3
main,3
pris,3
réforme,3
européen,3
espoir,3
compatriotes,2
ambition,2
premier,2
ministre,2
difficiles,2
gouvernement,2
entier,2
priorité,2
économie,2
chômage,2
entreprises,2
exclusion,2
cours,2
décidé,2
protection,2
venons,2
face,2
quotidiennes,2
espoirs,2
porte,2
vrais,2
jamais,2
mobilisation,2
dialogue,2
progrès,2
forts,2
responsabilité,2
prendre,2
temps,2
esprit,2
solidarité,2
simplement,2
force,2
preuve,2
grand,2
crée,2
emplois,2
mieux,2
partie,2
énergie,2
demandé,2
bonne,2
fortes,2
homme,2
avenir,2
soir,2
histoire,2
message,2
heures,2
nation,2
chemin,2
dernier,1
juste,1
unie,1
respectueuse,1
pacte,1
républicain,1
voulons,1
mets,1
forces,1
service,1
hommage,1
action,1
courageuse,1
menée,1
circonstances,1
particulièrement,1
mois,1
remettons,1
finances,1
publiques,1
ordre,1
construire,1
créatrice,1
richesses,1
menons,1
durée,1
contrat,1
aidons,1
petites,1
moyennes,1
développer,1
inséparable,1
refuse,1
fracture,1
programme,1
milliers,1
logements,1
démunis,1
prestation,1
garantira,1
autonomie,1
personnes,1
âgées,1
dépendantes,1
détruire,1
voulu,1
garder,1
léguer,1
enfants,1
efficace,1
accessible,1
attendre,1
péril,1
sécurité,1
gardien,1
facile,1
traverser,1
rappelé,1
intérêts,1
particuliers,1
lumière,1
inquiétudes,1
réformes,1
longtemps,1
différées,1
révélé,1
manque,1
pouvoirs,1
éloignés,1
réalités,1
réponses,1
accroissement,1
contributions,1
éveiller,1
doutes,1
élection,1
naître,1
déçus,1
tirer,1
leçons,1
première,1
gouverner,1
aujourd,1
esquiver,1
problèmes,1
poser,1
pansements,1
blessures,1
soigne,1
remettre,1
demain,1
délai,1
système,1
comprendre,1
voulions,1
compte,1
bouger,1
défense,1
éducation,1
contraintes,1
compétitition,1
planétaire,1
susciter,1
énergies,1
changera,1
considération,1
explication,1
habitude,1
concertation,1
retrouver,1
interlocuteurs,1
syndicats,1
organisations,1
professionnelles,1
associations,1
apprenions,1
écouter,1
appelle,1
réformer,1
négocié,1
aménagement,1
réduction,1
embauche,1
insertion,1
jeunes,1
espérance,1
crises,1
révélateurs,1
semaines,1
montré,1
exemplaires,1
millions,1
levés,1
déployant,1
imagination,1
volonté,1
arriver,1
saluer,1
sérénité,1
moment,1
attentats,1
frappé,1
donnant,1
peuple,1
fier,1
ferons,1
croissance,1
efforts,1
atouts,1
quatrième,1
puissance,1
économique,1
saine,1
compétitives,1
doivent,1
meilleurs,1
qualifiés,1
orienter,1
pied,1
étrier,1
tirant,1
encourager,1
formidable,1
capacité,1
adaptation,1
donner,1
chance,1
mobilisé,1
mesures,1
relancer,1
investissement,1
soutenir,1
activité,1
créer,1
recourir,1
nouvelles,1
augmentations,1
impôts,1
sociales,1
diminuer,1
suppose,1
comprenez,1
vigoureuse,1
etat,1
pouvons,1
joue,1
rôle,1
important,1
respectés,1
prouver,1
yougoslavie,1
prenant,1
longues,1
années,1
rétablir,1
continent,1
europe,1
nécessaire,1
garantit,1
veut,1
place,1
veillerai,1
union,1
européenne,1
attentive,1
réponde,1
fasse,1
coeur,1
projet,1
commun,1
insistance,1
partenaires,1
conseil,1
madrid,1
raisons,1
doutent,1
souffrent,1
femmes,1
hommes,1
profonde,1
détresse,1
pensée,1
soumettre,1
parlement,1
attaquera,1
racines,1
faveur,1
quartiers,1
difficulté,1
favorisés,1
fraternelle,1
puisse,1
aborder,1
héritiers,1
libre,1
envié,1
traversé,1
épreuves,1
forgé,1
identité,1
préserver,1
devoirs,1
assumer,1
ferme,1
grande,1
loin,1
irons,1
porteur,1
fraternité,1
justice,1
vois,1
regarde,1
passé,1
sombres,1
glorieuses,1
fidèle,1
valeurs,1
décidée,1
défendre,1
choisi,1
soirée,1
voeux,1
chaleureusement,1
sereine,1
heureuse,1
début,1
