mots,occurrences
france,6
année,4
uni,4
jour,3
grand,3
bien,3
bon,3
europ,3
aimon,2
espoir,2
voeu,2
fort,2
parent,2
petit,2
nouveau,2
tolérance,2
patrie,2
grave,2
union,2
aujourd,2
souhait,2
dialogue,2
compatriote,2
mission,2
compatrioter,1
soir,1
souhaiteron,1
penseron,1
souffrir,1
solitud,1
maladie,1
pauvreter,1
chagrin,1
sorte,1
vivre,1
découle,1
unir,1
essentiel,1
constater,1
diviser,1
rassembler,1
permettre,1
souvenir,1
frère,1
soeur,1
cousin,1
maison,1
ville,1
charente,1
fêtion,1
discours,1
entend,1
revenir,1
constamment,1
bouche,1
pèr,1
troupe,1
turbulent,1
pays,1
famill,1
goût,1
ider,1
bel,1
servon,1
sûr,1
traiton,1
difficile,1
heur,1
chômage,1
sécurité,1
calédonie,1
esprit,1
voir,1
règleron,1
intérêt,1
monde,1
vivon,1
besoin,1
enfant,1
vite,1
europe,1
jeunesse,1
plain,1
pied,1
siècle,1
prochain,1
droit,1
fier,1
inventer,1
fontainebleau,1
mois,1
juin,1
dernier,1
reprendre,1
conscience,1
puisqu,1
projet,1
bientôt,1
etat,1
amériqu,1
russie,1
soviétique,1
retrouver,1
discuter,1
désarmement,1
temp,1
tension,1
aggraver,1
humain,1
meurent,1
faim,1
ouest,1
laisse,1
champ,1
libre,1
nord,1
vérité,1
français,1
remplir,1
traverser,1
crise,1
subir,1
épreuve,1
histoire,1
pire,1
vertu,1
courage,1
effort,1
bagage,1
victoire,1
croi,1
forcer,1
gagne,1
réussite,1
républiqu,1
