mots,occurrences
france,11
pays,8
année,7
emploi,6
voir,6
pris,5
nouvelle,5
euro,5
intense,4
europe,4
réussi,4
entreprise,4
nation,4
faire,4
pense,4
forte,4
face,4
fier,4
entreprises,3
travail,3
force,3
famille,3
social,3
mieux,3
chance,3
lutte,3
solidarité,3
monde,3
négociable,3
génération,3
difficile,2
mali,2
syrie,2
centrafrique,2
compte,2
priorité,2
engagement,2
crise,2
sociaux,2
lourds,2
derniers,2
mois,2
améliore,2
objectif,2
chômeur,2
justice,2
sociale,2
bataille,2
responsabilité,2
salue,2
début,2
accord,2
vite,2
possible,2
excellence,2
réduire,2
devons,2
etat,2
sécurité,2
bien,2
réforme,2
économies,2
décision,2
simplifier,2
création,2
condition,2
lutter,2
industrie,2
culture,2
essentiel,2
reste,2
dépendance,2
davantage,2
valeurs,2
devoir,2
vies,2
renouvelle,2
prochain,2
travers,2
élus,2
national,2
avenir,2
veulent,2
abri,2
jamais,2
pire,2
grande,2
vient,2
commun,1
cher,1
graves,1
crises,1
internationales,1
surmonter,1
traversait,1
gouvernement,1
réformes,1
rétablir,1
comptes,1
publics,1
améliorer,1
moderniser,1
marché,1
consolider,1
retraites,1
pénibilité,1
éducation,1
ouvert,1
mariage,1
révélée,1
longue,1
profonde,1
avions,1
prévu,1
payé,1
croissance,1
faible,1
succession,1
plans,1
état,1
demande,1
efforts,1
représentent,1
devenus,1
accumuler,1
chômage,1
resté,1
niveau,1
élevé,1
résultats,1
forcément,1
longs,1
apparaître,1
confiance,1
choix,1
redis,1
créé,1
reconquise,1
respire,1
espoir,1
revient,1
achat,1
regagné,1
retrouvée,1
mobilisation,1
gagner,1
pacte,1
fondé,1
principe,1
simple,1
charges,1
contraintes,1
activités,1
embauches,1
dialogue,1
ailleurs,1
conclure,1
sécurisation,1
formation,1
professionnelle,1
permettra,1
jeunes,1
chômeurs,1
accompagnés,1
qualifiés,1
disposer,1
traduire,1
réalité,1
mobiliser,1
autour,1
école,1
conjuguer,1
accès,1
savoir,1
exigence,1
décisions,1
fortes,1
essentielles,1
dépense,1
publique,1
possibles,1
certitude,1
pouvons,1
vaut,1
concentrer,1
collectivités,1
locales,1
doivent,1
clarifiées,1
terminer,1
excès,1
connaissons,1
abus,1
mettent,1
cause,1
idée,1
déficit,1
pouvoir,1
terme,1
baisser,1
impôts,1
sens,1
fiscale,1
engagée,1
assumerai,1
suivi,1
programme,1
ensuite,1
deuxième,1
démarches,1
administratives,1
actes,1
quotidienne,1
développement,1
investissement,1
facile,1
puissions,1
attractifs,1
modernes,1
souples,1
accomplisse,1
objectifs,1
clairs,1
énergie,1
rénover,1
réchauffement,1
climatique,1
soutenir,1
artisanat,1
émerge,1
transition,1
énergétique,1
atouts,1
réussir,1
invention,1
innovation,1
domaines,1
technique,1
mise,1
point,1
transports,1
véhicules,1
électriques,1
agriculture,1
chimie,1
verte,1
numérique,1
également,1
meilleurs,1
savons,1
réunir,1
industriel,1
productif,1
prochaines,1
années,1
solidaire,1
bâtit,1
logements,1
réduit,1
accueille,1
personnes,1
situation,1
handicap,1
intraitable,1
respect,1
règles,1
garantie,1
liberté,1
indépendance,1
impartialité,1
vivre,1
ensemble,1
intransigeant,1
racisme,1
antisémitisme,1
discriminations,1
lois,1
négociables,1
avancer,1
affirmons,1
rang,1
service,1
paix,1
honneur,1
intervenus,1
agissons,1
éviter,1
utilisation,1
armes,1
chimiques,1
présents,1
sauver,1
humaines,1
enfants,1
soient,1
découpés,1
morceaux,1
défendions,1
droits,1
homme,1
dignité,1
femme,1
préservation,1
planète,1
dévouent,1
soldats,1
déployés,1
sacrifice,1
tombés,1
mémoire,1
soutien,1
familles,1
hexagone,1
printemps,1
scrutins,1
élections,1
municipales,1
désigner,1
partenaires,1
mettre,1
mouvement,1
précisé,1
décentralisation,1
accordera,1
simplifiera,1
organisation,1
territoriale,1
devenue,1
illisible,1
coûteuse,1
renouvellement,1
occasion,1
promouvoir,1
majorité,1
politique,1
austérité,1
égoïsme,1
défaisant,1
fera,1
demain,1
protégera,1
laisserai,1
retourner,1
vieilles,1
frontières,1
mettraient,1
sortir,1
légataire,1
générations,1
battues,1
prendrai,1
initiatives,1
allemagne,1
donner,1
union,1
compatriotes,1
aimer,1
lucide,1
empêché,1
histoire,1
célébrer,1
guerre,1
promesse,1
français,1
aujourd,1
instant,1
oublie,1
peine,1
vivent,1
isolement,1
logés,1
otage,1
père,1
vandenbeusch,1
libéré,1
heureux,1
détenus,1
réussite,1
