mots,occurrences
france,11
année,4
français,4
état,4
prendre,4
emploi,4
grand,4
patrie,4
cher,3
compatriotes,3
soir,3
attentats,3
fier,3
reste,3
puisse,3
économique,3
lutte,3
forme,3
besoin,3
europe,3
réussi,3
voeux,2
paris,2
première,2
cédé,2
montré,2
force,2
sang,2
adresse,2
protection,2
devoir,2
protéger,2
agir,2
urgence,2
décidé,2
réforme,2
lutter,2
crime,2
péril,2
face,2
désormais,2
lieu,2
république,2
jamais,2
société,2
repli,2
social,2
nouvelle,2
plan,2
formation,2
personnes,2
apprenti,2
employeur,2
demeure,2
jeune,2
vient,2
bien,2
unité,2
engagement,2
service,2
demande,2
responsabilité,2
cause,2
climat,2
citoyens,2
coeur,2
monde,2
respect,2
avenir,2
défi,2
énergie,2
surgi,2
fort,2
grande,2
fond,2
famille,2
présente,1
ressemblent,1
précédés,1
venons,1
vivre,1
terrible,1
lâches,1
charlie,1
hebdo,1
hypercacher,1
ensanglantée,1
agressions,1
commises,1
montrouge,1
villejuif,1
quentin,1
fallavier,1
thalys,1
achever,1
horreur,1
guerre,1
perpétrés,1
saint,1
denis,1
pensée,1
victimes,1
familles,1
plongées,1
chagrin,1
blessés,1
atteints,1
exprime,1
compassion,1
affection,1
demeureront,1
gravées,1
mémoires,1
drame,1
larmes,1
haine,1
valeurs,1
preuve,1
détermination,1
solidarité,1
froid,1
instant,1
bravoure,1
soldats,1
policiers,1
gendarmes,1
prennent,1
sécurité,1
gratitude,1
services,1
santé,1
civile,1
bénévoles,1
porté,1
secours,1
détresse,1
dois,1
vérité,1
terrorisme,1
menace,1
haut,1
niveau,1
déjouons,1
régulièrement,1
premier,1
racine,1
syrie,1
irak,1
intensifié,1
frappes,1
daech,1
coups,1
portent,1
reculent,1
continuerons,1
nécessaire,1
proposition,1
instauré,1
parlement,1
réuni,1
congrès,1
conscience,1
choix,1
mesure,1
renforcer,1
effectifs,1
moyens,1
police,1
justice,1
renseignement,1
armées,1
engagé,1
ensuite,1
pénale,1
efficacement,1
organisé,1
trafics,1
alimentent,1
annoncé,1
révision,1
donner,1
fondement,1
incontestable,1
recours,1
imminent,1
déchoir,1
nationalité,1
française,1
condamnés,1
définitivement,1
terroriste,1
revient,1
responsabilités,1
débat,1
légitime,1
respecte,1
agit,1
désunir,1
bonnes,1
décisions,1
clivages,1
partisans,1
principes,1
essentiels,1
veillerai,1
garant,1
opposer,1
diviser,1
extrémistes,1
accepterai,1
davantage,1
laïque,1
concitoyens,1
pratique,1
lieux,1
culte,1
puissent,1
profanés,1
salle,1
derniers,1
jours,1
corse,1
gestes,1
resteront,1
impunis,1
mosquée,1
synagogue,1
temple,1
église,1
honneur,1
lutterons,1
sûrement,1
intensément,1
fracture,1
nourrit,1
exclusion,1
priorité,1
objet,1
textes,1
préparés,1
simplifier,1
code,1
travail,1
instaurer,1
professionnelle,1
saisir,1
opportunités,1
économiques,1
offertes,1
numérique,1
massif,1
lancé,1
accompagnées,1
demain,1
sait,1
emplois,1
créent,1
nouvelles,1
aides,1
embauche,1
introduites,1
début,1
filières,1
apprentissage,1
largement,1
ouvertes,1
fixe,1
effort,1
faveur,1
génération,1
sacré,1
appelle,1
etat,1
régions,1
viennent,1
installer,1
nationale,1
mouvement,1
actions,1
civique,1
brassage,1
intégration,1
insertion,1
utilité,1
jeunes,1
gouvernement,1
engager,1
étapes,1
missions,1
multiples,1
soutien,1
préservation,1
planète,1
réussite,1
motif,1
fierté,1
scellé,1
accord,1
réduire,1
réchauffement,1
climatique,1
résultat,1
considérable,1
mettre,1
oeuvre,1
temps,1
avance,1
exemple,1
lancerons,1
programme,1
grands,1
travaux,1
rénovation,1
développement,1
énergies,1
renouvelables,1
ferons,1
chantier,1
événements,1
vécus,1
habités,1
sentiment,1
partageons,1
amour,1
invisible,1
relie,1
ailleurs,1
conditions,1
croyances,1
origines,1
accomplit,1
ouverture,1
égalité,1
confiance,1
discrimination,1
nostalgie,1
bâti,1
grandes,1
choses,1
révélé,1
mettent,1
aujourd,1
afflux,1
réfugiés,1
conflits,1
capable,1
sécuriser,1
frontières,1
demandent,1
asile,1
raccompagnant,1
dignité,1
majeur,1
ressurgiront,1
murs,1
croyait,1
abattus,1
histoire,1
effaçant,1
délivre,1
causes,1
endurés,1
oblige,1
regarder,1
fermeté,1
produit,1
changés,1
transformés,1
utiliser,1
vitalité,1
sursaut,1
salué,1
entier,1
mener,1
réformes,1
économiquement,1
juste,1
socialement,1
sortira,1
belle,1
faire,1
réussir,1
ensemble,1
métropole,1
étranger,1
souffrance,1
résistance,1
vaillance,1
espérance,1
esprit,1
meilleurs,1
proches,1
