mots,occurrences
france,10
emploi,8
pay,7
année,7
confianc,7
met,6
pays,6
fort,6
part,6
initiativ,5
social,5
confiance,5
heure,5
adapter,5
prendre,5
voir,5
crise,4
venir,4
bien,4
français,4
initiative,4
europ,4
nouveau,3
travail,3
lutte,3
long,3
réforme,3
espoir,3
leçon,3
vrai,3
faire,3
paix,3
ensembl,3
dépendre,3
davantage,3
souhait,3
jour,3
main,3
mond,3
mettre,3
européen,3
compatriote,2
force,2
ambition,2
ministre,2
difficile,2
gouvernement,2
entier,2
priorité,2
public,2
économie,2
chômage,2
entreprise,2
exclusion,2
cours,2
décider,2
protection,2
traverser,2
face,2
pouvoir,2
quotidien,2
doute,2
porte,2
tirer,2
jamais,2
comprendre,2
monde,2
devoir,2
mobilisation,2
énergie,2
devon,2
dialogue,2
progrè,2
appeler,2
esprit,2
solidarité,2
simplement,2
preuve,2
grand,2
créer,2
mieux,2
partie,2
demander,2
bon,2
homme,2
avenir,2
soir,2
souhaiter,2
histoire,2
message,2
nation,2
chemin,2
dernier,1
ensemble,1
unie,1
respectueux,1
pact,1
républicain,1
voulon,1
service,1
hommage,1
action,1
courageux,1
mener,1
circonstance,1
particulièrement,1
mois,1
remetton,1
finance,1
ordre,1
construir,1
créateur,1
richesse,1
menon,1
durée,1
contrat,1
aidon,1
petit,1
moyenne,1
développer,1
inséparable,1
refuser,1
fracture,1
programm,1
millier,1
logement,1
démunir,1
prestation,1
garantir,1
autonomie,1
âgé,1
dépendant,1
détruire,1
voulu,1
garder,1
léguer,1
enfant,1
efficace,1
accessible,1
attendre,1
péril,1
sécurité,1
gardien,1
facile,1
rappeler,1
intérêt,1
particulier,1
lumière,1
inquiétude,1
différer,1
révélé,1
manqu,1
éloigné,1
réalité,1
réponse,1
accroissement,1
contribution,1
éveiller,1
élection,1
naîtr,1
déçu,1
gouverner,1
aujourd,1
esquiver,1
problème,1
poser,1
pansement,1
blessure,1
soign,1
remettre,1
demain,1
délai,1
systèm,1
voulion,1
compte,1
bouger,1
défense,1
éducation,1
contraindre,1
compétitition,1
planétaire,1
susciter,1
changer,1
considération,1
explication,1
habitude,1
concertation,1
retrouver,1
interlocuteur,1
responsabiliter,1
syndicat,1
organisation,1
professionnel,1
association,1
apprenion,1
écouter,1
réformer,1
négocier,1
aménagement,1
réduction,1
temps,1
embauch,1
insertion,1
jeune,1
espérance,1
révélateur,1
semaine,1
montrer,1
responsabilité,1
exemplaire,1
million,1
lever,1
déployant,1
imagination,1
volonté,1
arriver,1
saluer,1
sérénité,1
moment,1
attentat,1
frappé,1
donnant,1
peuple,1
fier,1
feron,1
croissance,1
effort,1
atout,1
puissance,1
économique,1
sain,1
compétitif,1
meilleur,1
qualifié,1
orienter,1
pied,1
étrier,1
encourager,1
formidable,1
capacité,1
adaptation,1
donner,1
chance,1
mobiliser,1
mesure,1
relancer,1
investissement,1
soutenir,1
activité,1
recourir,1
augmentation,1
impôt,1
sociale,1
diminuer,1
suppose,1
vigoureux,1
etat,1
pouvon,1
joue,1
rôle,1
important,1
respecté,1
prouver,1
yougoslavie,1
rétablir,1
continent,1
nécessaire,1
garantit,1
vouloir,1
place,1
veillerai,1
union,1
attentive,1
répondre,1
fass,1
coeur,1
projet,1
commun,1
insistance,1
partenaire,1
conseil,1
madrid,1
raison,1
douter,1
souffrir,1
femme,1
profond,1
détress,1
penser,1
soumettr,1
parlement,1
attaquer,1
raciner,1
faveur,1
quartier,1
difficulté,1
favoriser,1
fraternel,1
aborder,1
héritier,1
libre,1
envier,1
épreuve,1
forgé,1
identité,1
préserver,1
assumer,1
ferme,1
loin,1
iron,1
porteur,1
fraternité,1
justice,1
regard,1
passer,1
sombre,1
glorieux,1
fidèle,1
défendre,1
choisir,1
soirée,1
voeux,1
chaleureusement,1
serein,1
heureux,1
début,1
