mots,occurrences
voir,12
travail,11
venir,10
nation,10
pay,9
nouveau,9
jour,8
français,7
année,7
prendre,7
temps,7
euro,7
franc,7
pays,6
social,6
ouvrir,6
décennie,6
essentiel,6
compatriote,5
france,5
national,5
engager,5
fort,5
projet,5
vouloir,5
mettre,5
devoir,5
moment,4
soir,4
vivre,4
heure,4
lutt,4
bon,4
agir,4
faire,4
gouvernement,4
justice,4
assurer,4
travailler,4
coeur,4
prise,4
matière,4
semaine,4
forme,4
républiqu,4
mandat,3
pari,3
dame,3
grand,3
créer,3
entreprise,3
permettre,3
agriculteur,3
engagement,3
renoncer,3
droit,3
quotidien,3
système,3
enfant,3
retraite,3
compte,3
primer,3
force,3
sécurité,3
choix,3
continuer,3
lutter,3
république,3
formation,3
écologique,3
montrer,3
européen,3
unité,3
égard,3
peuple,3
climat,3
fier,3
porte,3
hexagon,2
honneur,2
pensée,2
tâche,2
besoin,2
épreuve,2
bousculer,2
toucher,2
émotion,2
exprimer,2
mouvement,2
vie,2
transformation,2
emploi,2
territoire,2
chiffre,2
artisan,2
commerçant,2
salarier,2
voeu,2
habitude,2
céder,2
fatalité,2
humain,2
mesure,2
changer,2
abandonner,2
payer,2
porter,2
mener,2
progrès,2
aujourd,2
pouvoir,2
digne,2
femme,2
homme,2
principe,2
traver,2
entendre,2
tenir,2
peur,2
intérêt,2
capacité,2
aîné,2
défense,2
attendre,2
rapide,2
rappeler,2
situation,2
particulier,2
culture,2
solidarité,2
bâtir,2
société,2
action,2
mieux,2
aider,2
investir,2
former,2
long,2
politique,2
décision,2
modèle,2
arrêter,2
citer,2
printemps,2
prochain,2
oeuvrer,2
préserver,2
accélérer,2
détermination,2
service,2
rôle,2
compter,2
sens,2
citoyen,2
universel,2
esprit,2
histoire,2
solide,2
démontrer,2
construire,2
europe,2
avenir,2
jeuness,2
début,1
adresser,1
décembre,1
fête,1
plupart,1
famille,1
malade,1
saluer,1
militaire,1
gendarme,1
sapeur,1
pompier,1
personnel,1
soignant,1
fonctionnaire,1
secteur,1
priver,1
associatif,1
veiller,1
tranquillité,1
écouler,1
mort,1
soldat,1
terrorisme,1
assassinat,1
préfecture,1
police,1
violence,1
catastrophe,1
naturel,1
