mots,occurrences
travail,11
voir,11
venir,10
nation,10
prend,9
nouveau,9
pay,9
jour,8
sen,8
français,7
pays,7
france,7
prendre,7
temps,7
euro,7
ouvrir,7
année,6
social,6
décennie,6
essentiel,6
mettre,6
compatriote,5
national,5
engager,5
fort,5
projet,5
europ,5
moment,4
soir,4
vivre,4
heure,4
lutte,4
bon,4
agir,4
faire,4
gouvernement,4
justice,4
assurer,4
travailler,4
coeur,4
devoir,4
matière,4
semaine,4
gard,4
forme,4
républiqu,4
mandat,3
pari,3
dame,3
grand,3
vie,3
créer,3
permettre,3
agriculteur,3
engagement,3
renonce,3
droit,3
quotidien,3
système,3
enfant,3
retraite,3
compte,3
vouloir,3
primer,3
force,3
sécurité,3
choix,3
lutter,3
république,3
formation,3
écologique,3
montrer,3
européen,3
unité,3
égard,3
peuple,3
climat,3
porte,3
invent,3
hexagone,2
honneur,2
anner,2
penser,2
tâche,2
besoin,2
épreuve,2
bousculer,2
toucher,2
émotion,2
exprimer,2
mouvement,2
transformation,2
emploi,2
entreprise,2
territoire,2
chiffre,2
artisan,2
commerçant,2
salarier,2
voeux,2
habitude,2
céder,2
humain,2
mesure,2
renoncer,2
changer,2
porter,2
progrè,2
aujourd,2
voulon,2
pouvoir,2
digne,2
femme,2
homme,2
principe,2
travers,2
entend,2
tenir,2
peur,2
intérêt,2
capacité,2
aîné,2
défense,2
attend,2
rapide,2
vien,2
situation,2
particulier,2
culture,2
solidarité,2
bâtir,2
société,2
action,2
mieux,2
aider,2
continuer,2
investir,2
former,2
long,2
politique,2
décision,2
modèle,2
arrêter,2
citer,2
printemps,2
prochain,2
oeuvrer,2
jeunesse,2
détermination,2
service,2
rôle,2
compter,2
citoyen,2
universel,2
esprit,2
histoire,2
solide,2
démontrer,2
avenir,2
début,1
adresser,1
décembre,1
fête,1
plupart,1
famill,1
malader,1
saluer,1
militaire,1
gendarme,1
sapeur,1
pompier,1
personnel,1
soignant,1
fonctionnaire,1
secteur,1
priver,1
associatif,1
veiller,1
tranquillité,1
écouler,1
mort,1
soldat,1
terrorisme,1
assassinat,1
préfectur,1
police,1
violence,1
catastrophe,1
naturel,1
disparition,1
président,1
chirac,1
incendier,1
débat,1
face,1
colère,1
gilet,1
jaune,1
instaurer,1
dialogue,1
respectueux,1
précédent,1
démocratie,1
commencer,1
percevoir,1
concret,1
premier,1
résultat,1
effort,1
demi,1
éloigner,1
monde,1
économie,1
supérieur,1
enregistrer,1
voisin,1
usine,1
rouvrir,1
difficulter,1
renouer,1
espoir,1
connaître,1
élan,1
ensembl,1
fruit,1
risque,1
génie,1
créatif,1
inventeur,1
artiste,1
ouvrier,1
constituer,1
encouragement,1
poursuivre,1
disai,1
vigueur,1
mécontenter,1
approche,1
futur,1
fatalité,1
inverse,1
produire,1
consacrer,1
transformer,1
changement,1
inquiétude,1
pousser,1
inaction,1
heurter,1
susciter,1
craindre,1
opposition,1
abandonner,1
abandonné,1
trahir,1
payer,1
prix,1
réforme,1
mener,1
terme,1
universalité,1
sorte,1
verser,1
loin,1
traduire,1
équité,1
prendron,1
difficile,1
exercer,1
partir,1
statut,1
bénéficier,1
oublier,1
actuel,1
presque,1
inférieur,1
haché,1
centaine,1
pension,1
bien,1
million,1
contraindre,1
repose,1
responsabiliter,1
équilibr,1
répartition,1
résistance,1
solidité,1
base,1
génération,1
tromper,1
sujet,1
important,1
identité,1
angoisse,1
mensonge,1
manipulation,1
apaisemer,1
affrontemer,1
apaiser,1
respecter,1
boussole,1
meilleur,1
faculté,1
organisation,1
syndical,1
patronal,1
edouard,1
philipp,1
trouve,1
compromettre,1
rappeler,1
attente,1
impatier,1
améliorer,1
fragile,1
chose,1
rattraper,1
retard,1
aub,1
pessimisme,1
immobilism,1
garer,1
institution,1
égalité,1
unir,1
répondre,1
cours,1
jamais,1
baiss,1
impôt,1
revenir,1
suppression,1
complet,1
habitation,1
large,1
majorité,1
réalité,1
continuion,1
favoriser,1
initiative,1
simplifier,1
innovation,1
partager,1
richesse,1
entreprendre,1
pêcheur,1
dignemer,1
entrepreneur,1
condition,1
indépendant,1
efficacement,1
naissance,1
davantage,1
education,1
santé,1
eduquer,1
instruir,1
soigner,1
accompagner,1
continueron,1
école,1
apprentissage,1
socle,1
entameron,1
carrière,1
enseignant,1
professeur,1
mèneron,1
ambitieux,1
hôpital,1
médecine,1
centrer,1
patient,1
concitoyen,1
handicap,1
dépendanc,1
déployer,1
nombre,1
fermer,1
central,1
charbon,1
proposition,1
arrach,1
pied,1
affirmer,1
stratégie,1
réduire,1
émission,1
serre,1
climatique,1
faveur,1
biodiversité,1
économique,1
préserver,1
planète,1
devon,1
déplacer,1
loger,1
dépensant,1
émettre,1
culturel,1
paysage,1
redécouvrir,1
beau,1
réinvention,1
qualité,1
combat,1
alimentation,1
geste,1
simple,1
exemple,1
